Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,MØLLEHJUL,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46250/image/1668438243/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,møllehjul,mill wheels,BRØD & KAGER,mill wheels BRØD & KAGER,mill wheels BRØD & KAGER,Knækbrød,Knækbrød (0.43),Frikadeller (0.29),Wheat Flour (0.21)
Rema1000,MØLLEHJUL,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46250/image/1668438243/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,møllehjul,mill wheels,BRØD & KAGER,mill wheels BRØD & KAGER,mill wheels BRØD & KAGER,Knækbrød,Knækbrød (0.43),Frikadeller (0.29),Wheat Flour (0.21)
Rema1000,MØLLEHJUL,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46250/image/1668438243/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,møllehjul,mill wheels,BRØD & KAGER,mill wheels BRØD & KAGER,mill wheels BRØD & KAGER,Knækbrød,Knækbrød (0.43),Frikadeller (0.29),Wheat Flour (0.21)
Rema1000,MØLLEHJUL,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46250/image/1668438243/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,møllehjul,mill wheels,BRØD & KAGER,mill wheels BRØD & KAGER,mill wheels BRØD & KAGER,Knækbrød,Knækbrød (0.43),Frikadeller (0.29),Wheat Flour (0.21)
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER,"Sourdough balls, stone oven baked BRØD & KAGER","Sourdough balls, stone oven baked BRØD & KAGER",Baked Beans,Baked Beans (0.41),Baking Mix (0.40),Knækbrød (0.37)
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER,"Sourdough balls, stone oven baked BRØD & KAGER","Sourdough balls, stone oven baked BRØD & KAGER",Baked Beans,Baked Beans (0.41),Baking Mix (0.40),Knækbrød (0.37)
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER,"Sourdough balls, stone oven baked BRØD & KAGER","Sourdough balls, stone oven baked BRØD & KAGER",Baked Beans,Baked Beans (0.41),Baking Mix (0.40),Knækbrød (0.37)
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER,"Sourdough balls, stone oven baked BRØD & KAGER","Sourdough balls, stone oven baked BRØD & KAGER",Baked Beans,Baked Beans (0.41),Baking Mix (0.40),Knækbrød (0.37)
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER,"Sourdough balls, stone oven baked BRØD & KAGER","Sourdough balls, stone oven baked BRØD & KAGER",Baked Beans,Baked Beans (0.41),Baking Mix (0.40),Knækbrød (0.37)
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER,Butter croissant BRØD & KAGER,Butter croissant BRØD & KAGER,Butter,Butter (0.52),Nut Butter (0.42),Knækbrød (0.40)
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER,Butter croissant BRØD & KAGER,Butter croissant BRØD & KAGER,Butter,Butter (0.52),Nut Butter (0.42),Knækbrød (0.40)
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER,Butter croissant BRØD & KAGER,Butter croissant BRØD & KAGER,Butter,Butter (0.52),Nut Butter (0.42),Knækbrød (0.40)
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER,Butter croissant BRØD & KAGER,Butter croissant BRØD & KAGER,Butter,Butter (0.52),Nut Butter (0.42),Knækbrød (0.40)
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER,Butter croissant BRØD & KAGER,Butter croissant BRØD & KAGER,Butter,Butter (0.52),Nut Butter (0.42),Knækbrød (0.40)
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER,Coat flaps BRØD & KAGER,Coat flaps BRØD & KAGER,Knækbrød,Knækbrød (0.42),Frikadeller (0.26),Trash Bags (0.26)
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER,Coat flaps BRØD & KAGER,Coat flaps BRØD & KAGER,Knækbrød,Knækbrød (0.42),Frikadeller (0.26),Trash Bags (0.26)
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER,Coat flaps BRØD & KAGER,Coat flaps BRØD & KAGER,Knækbrød,Knækbrød (0.42),Frikadeller (0.26),Trash Bags (0.26)
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER,Coat flaps BRØD & KAGER,Coat flaps BRØD & KAGER,Knækbrød,Knækbrød (0.42),Frikadeller (0.26),Trash Bags (0.26)
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER,Coat flaps BRØD & KAGER,Coat flaps BRØD & KAGER,Knækbrød,Knækbrød (0.42),Frikadeller (0.26),Trash Bags (0.26)
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER,Cinnamon snails BRØD & KAGER,Cinnamon snails BRØD & KAGER,Knækbrød,Knækbrød (0.43),Buns (0.33),Cottage Cheese (0.31)
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER,Cinnamon snails BRØD & KAGER,Cinnamon snails BRØD & KAGER,Knækbrød,Knækbrød (0.43),Buns (0.33),Cottage Cheese (0.31)
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER,Cinnamon snails BRØD & KAGER,Cinnamon snails BRØD & KAGER,Knækbrød,Knækbrød (0.43),Buns (0.33),Cottage Cheese (0.31)
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER,Cinnamon snails BRØD & KAGER,Cinnamon snails BRØD & KAGER,Knækbrød,Knækbrød (0.43),Buns (0.33),Cottage Cheese (0.31)
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER,Cinnamon snails BRØD & KAGER,Cinnamon snails BRØD & KAGER,Knækbrød,Knækbrød (0.43),Buns (0.33),Cottage Cheese (0.31)
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER,Shoco croissant BRØD & KAGER,Shoco croissant BRØD & KAGER,Knækbrød,Knækbrød (0.47),Parmesan (0.32),Bread Crumbs (0.30)
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER,Shoco croissant BRØD & KAGER,Shoco croissant BRØD & KAGER,Knækbrød,Knækbrød (0.47),Parmesan (0.32),Bread Crumbs (0.30)
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER,Shoco croissant BRØD & KAGER,Shoco croissant BRØD & KAGER,Knækbrød,Knækbrød (0.47),Parmesan (0.32),Bread Crumbs (0.30)
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER,Shoco croissant BRØD & KAGER,Shoco croissant BRØD & KAGER,Knækbrød,Knækbrød (0.47),Parmesan (0.32),Bread Crumbs (0.30)
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER,Shoco croissant BRØD & KAGER,Shoco croissant BRØD & KAGER,Knækbrød,Knækbrød (0.47),Parmesan (0.32),Bread Crumbs (0.30)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER,Piece of oat BRØD & KAGER,Piece of oat BRØD & KAGER,Knækbrød,Knækbrød (0.48),Cottage Cheese (0.34),Pork Mince (0.33)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER,Bagels chili BRØD & KAGER,Bagels chili BRØD & KAGER,Chili Peppers,Chili Peppers (0.43),Knækbrød (0.39),Baked Beans (0.36)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Focaccia m/ha BRØD & KAGER,Knækbrød,Knækbrød (0.45),Frikadeller (0.37),Parmesan (0.28)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish,Fish & Shellfish,spawned fish Fish & Shellfish,spawned fish Fish & Shellfish,Fish Fillet,Fish Fillet (0.52),Fish Cakes (0.44),Smoked Salmon (0.39)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish,extra large shrimps Fish & Shellfish,extra large shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.47),Fish Cakes (0.43),Tuna (Canned) (0.32)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish,fish and crisp Fish & Shellfish,fish and crisp Fish & Shellfish,Fish Fillet,Fish Fillet (0.59),Fish Cakes (0.56),Smoked Salmon (0.49)
