Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Coop,chili bearnaise sauce*,12.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F5f3b2296ac43027b95187dbaf798cf4e%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F4f69a2c9d8a931675118ca983e080bc5&w=828&s=5cdae4e4123092a9c59098bb283c5e3a,,325,g,2025-04-27,,chili bearnaise sauce,chili bearnaise sauce,chili bearnaise sauce,chili bearnaise sauce,Pasta Sauce,Pasta Sauce (0.58),Chili Peppers (0.53),Mayonnaise (0.43),False
Coop,Burger boost,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F76bb702f1020a342c016b1e80305540b%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fc7eeae43c131ce2ed6b1e15bd894c969%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fb22eac67a8ff9107403362a9ffa536e9%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F881bcc6b508267fd3f0c390d69aafd98&w=828&s=2afc9d7aa0e5c366474afc82cd2618a1,,300-475,g,2025-04-27,,burger boost,burger boost,burger boost,burger boost,Sandwich Bread,Sandwich Bread (0.43),Sandwich Spread (0.42),Ketchup (0.41),False
Coop,Burger boost smoky twist,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F76bb702f1020a342c016b1e80305540b%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fc7eeae43c131ce2ed6b1e15bd894c969%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fb22eac67a8ff9107403362a9ffa536e9%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F881bcc6b508267fd3f0c390d69aafd98&w=828&s=2afc9d7aa0e5c366474afc82cd2618a1,,300-475,g,2025-04-27,,burger boost smoky twist,burger boost smoke twist,burger boost smoke twist,burger boost smoke twist,Ketchup,Ketchup (0.37),Sandwich Spread (0.35),Buns (0.33),False
Coop,marineret kamfilet af gris,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F76bb702f1020a342c016b1e80305540b%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fc7eeae43c131ce2ed6b1e15bd894c969%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fb22eac67a8ff9107403362a9ffa536e9%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F881bcc6b508267fd3f0c390d69aafd98&w=828&s=2afc9d7aa0e5c366474afc82cd2618a1,,300-475,g,2025-04-27,,marineret kamfilet af gris,marinated camfiled by pig,marinated camfiled by pig,marinated camfiled by pig,Pork Mince,Pork Mince (0.36),Pork Chops (0.33),Chicken Mixed Cuts (0.33),False
Coop,Hakket gris/kalv 8-12%,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F4b59eeb4d1a04f5d5321dbbfbc21f69f%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F64fd87682a94ead977a8b78c0e8bf2dc&w=828&s=33fdd5b67066a665381e06d1843651d7,,400-500,g,2025-04-27,,hakket griskalv,minced Griskalv,minced Griskalv,minced Griskalv,Beef Mince,Beef Mince (0.32),Parmesan (0.29),Surimi (0.28),False
Coop,hakket oksekød 14-18%,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F4b59eeb4d1a04f5d5321dbbfbc21f69f%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F64fd87682a94ead977a8b78c0e8bf2dc&w=828&s=33fdd5b67066a665381e06d1843651d7,,400-500,g,2025-04-27,,hakket oksekød,minced beef,minced beef,minced beef,Beef Mince,Beef Mince (0.80),Beef Steak (0.63),Pork Mince (0.59),False
Coop,Danske æbler,16.0,,https://image-transformer-api.tjek.com/?_id=v2&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F5e7293841b80230eac095500736fb453&w=828&s=9f93b889cb925079da47833b7857510b,,"1,5",kg,2025-04-27,,æbler,apples,apples,apples,Apples,Apples (0.98),Apple Juice (0.61),Grapes (0.58),False
Coop,Økologisk dansk basilikum,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F687f7c47ddedcf801b2e1259b74406f7&w=207&s=03a9c4e5deb09318d0600d4fe558b168,,,,2025-04-27,,basilikum,basil,basil,basil,Garlic,Garlic (0.37),Cabbage (0.36),Bouillon (0.35),False
Coop,Hindbær,15.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F5bb751054a3877d63832576f16ea23ec&w=378&s=4071863a0bff0d6e33634ac193634361,,125,g,2025-04-27,,hindbær,Raspberries,Raspberries,Raspberries,Strawberries,Strawberries (0.78),Blueberries (0.74),Berries (0.69),False
Coop,365 Intenso tomater,18.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F0b7cd9f6204f2c4fb5f7a509a877d15c&w=378&s=cbff41b10b4064dc630acb0554c386a7,,200,g,2025-04-27,,intenso tomater,Intense tomatoes,Intense tomatoes,Intense tomatoes,Tomatoes,Tomatoes (0.78),Tinned Tomatoes (0.67),Tomato Paste (0.55),False
Coop,Dansk Nordic crisp salat fra Katrine & Alfred,12.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fd29c683db33a9eb6cd9d596d3baa252c%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fcfaff75ccdf19d53ae0e198ea7287461&w=1728&s=39de84a1e85f66ab39e5800568dcc676,,75,g,2025-04-27,,nordic crisp salat fra katrine & alfred,nordic crisp salad from Katrine & Alfred,nordic crisp salad from Katrine & Alfred,nordic crisp salad from Katrine & Alfred,Mixed Salad,Mixed Salad (0.56),Pasta Salad (0.55),Crispbread (0.42),False
Coop,Naturli' økologisk smørbar,15.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F037b1a62e07984ec20a83e44ee7d3d33%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Ffc603022b6f25a39e1d1be6b0dd4cf25&w=828&s=f2ecc031e7b59459d7b871bc6260248f,,200,g,2025-04-27,,naturli  smørbar,natural butterable,natural butterable,natural butterable,Butter,Butter (0.67),Nut Butter (0.60),Cream Cheese (0.41),False
Coop,blok,15.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F037b1a62e07984ec20a83e44ee7d3d33%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Ffc603022b6f25a39e1d1be6b0dd4cf25&w=828&s=f2ecc031e7b59459d7b871bc6260248f,,200,g,2025-04-27,,blok,block,block,block,Cheese Block,Cheese Block (0.63),Conditioner (0.29),Butter (0.26),False
Coop,Hanegal økologisk plantepostej*,16.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F3a177fdbf1d042ca8d2d2b3acd9a66c3%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Faf11b5a327cae8a997ffe1c4365d475c&w=828&s=6e90123df990dfa8f042dbba233fa01d,,200,g,2025-04-27,,hanegal  plantepostej,Rooster-gal plant patei,Rooster-gal plant patei,Rooster-gal plant patei,Chickpeas,Chickpeas (0.42),Peas (0.38),Cauliflower (0.34),False
Coop,Hälsan kök falafler,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F69fa7adef89efbb55db57e3ccb8c1e32&w=378&s=3522a64961a5a513a7c732c69209cc8b,,270-320,g,2025-04-27,,hälsan kök falafler,Hälsan kök falafler,Hälsan kök falafler,Hälsan kök falafler,Frikadeller,Frikadeller (0.53),Knækbrød (0.42),Skyr (0.32),False
Coop,schnitzel,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F69fa7adef89efbb55db57e3ccb8c1e32&w=378&s=3522a64961a5a513a7c732c69209cc8b,,270-320,g,2025-04-27,,schnitzel,schnitzel,schnitzel,schnitzel,Sandwich Bread,Sandwich Bread (0.35),Sausage (0.34),Frikadeller (0.34),False
Coop,Oumph crispy nuggets*,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F69fa7adef89efbb55db57e3ccb8c1e32&w=378&s=3522a64961a5a513a7c732c69209cc8b,,270-320,g,2025-04-27,,oumph crispy nuggets,oumph crispy nuggets,oumph crispy nuggets,oumph crispy nuggets,Crispbread,Crispbread (0.46),Chicken Drumsticks (0.40),Chickpeas (0.40),False
Coop,Perfectseason økologisk færdigret*,32.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fadde9e85acca415891b2eea756cf03c4%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fccaacd648d48db924180075ee908c942%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F02e4355156bfd2edc2c80247432f873e&w=378&s=89e803554a78ad0880f5e1f2be676fef,,350,g,2025-04-27,,perfectseason  færdigret,perfectseason finished,perfectseason finished,perfectseason finished,Parmesan,Parmesan (0.24),Conditioner (0.20),Still Water (0.19),False
Coop,365 økologisk tofu,20.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fa078e7009877d2b93f1a8975dd5f7780&w=567&s=f211e98e1301551f7ce0e3e46d8f2267,,200,g,2025-04-27,,tofu,tofu,tofu,tofu,Pasta,Pasta (0.25),Pasta Sauce (0.25),Rice (0.24),False
Coop,Mammen hytteost*,16.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F1e273cd4b01e52eff5708c60706555f1%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F8213e1706f0ee65bd7863e127a0036db&w=828&s=5b790dbe47cb24530ea696d276ea8c67,,450,g,2025-04-27,,mammen hytteost,mammen cottage cheese,mammen cottage cheese,mammen cottage cheese,Cottage Cheese,Cottage Cheese (0.78),Cream Cheese (0.63),Cheese Block (0.54),False
Coop,Cheasy,55.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fca16a2ad6c05be685c1f91b39192bbb1%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F3626d5454cd5cf781108037d6922b75b&w=828&s=844a702663583152a478aa52799079e0,,495,g,2025-04-27,,cheasy,cheasy,cheasy,cheasy,Feta Cheese,Feta Cheese (0.39),Cream Cheese (0.38),Mozzarella (0.37),False
Coop,Klovborg skæreost,55.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fca16a2ad6c05be685c1f91b39192bbb1%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F3626d5454cd5cf781108037d6922b75b&w=828&s=844a702663583152a478aa52799079e0,,495,g,2025-04-27,,klovborg skæreost,klovborg cutting cheese,klovborg cutting cheese,klovborg cutting cheese,Cheese Slices,Cheese Slices (0.53),Cottage Cheese (0.51),Cream Cheese (0.51),False
Coop,Castello hård ost*,32.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F18236ce24d2c965e3e57d1892853483d%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F00eb1ceec5ef4272eea3d0b52ffcc64b%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F54c11a45afc32aebc34e47dee0b7f5c0&w=828&s=de0e1ff3e56bf8bbae79fc614cf78cf0,,200,g,2025-04-27,,castello hård ost,castello hard cheese,castello hard cheese,castello hard cheese,Cottage Cheese,Cottage Cheese (0.60),Cream Cheese (0.59),Cheese Block (0.58),False
Coop,Protein shake*,15.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F8ada729bfd90b419c08d6456ededde8c%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Feaee903192bf945a41842f7955160e34&w=828&s=e26ec05a50a4c2c06d7cbb71dd80ce0d,,500,g,2025-04-27,,protein shake,protein shake,protein shake,protein shake,Yogurt,Yogurt (0.39),Milk (0.38),Nut Butter (0.38),False
Coop,Omiros grillost*,20.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Ff5b0892ced922f8cb523731646001f57%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F37a3ddbfcbf17673e799d9a5ca9665ae%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fcfa67db68df9cc320e46a0bf6058b756&w=828&s=7c9ac43c3884cdc33da091cdd73fa8aa,,150-200,g,2025-04-27,,omiros grillost,Omiros grill cheese,Omiros grill cheese,Omiros grill cheese,Mozzarella,Mozzarella (0.50),Feta Cheese (0.49),Cheese Block (0.48),False
Coop,Innocent juice,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F7dee592a72966105b1473956e24e4a25&w=828&s=12ac801b6cefdda14aae5b94ff4b4126,,4,x,2025-04-27,,innocent juice,Innocent juice,Innocent juice,Innocent juice,Juice,Juice (0.76),Berry Juice (0.67),Orange Juice (0.67),False
Coop,Kids smoothie*,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F7dee592a72966105b1473956e24e4a25&w=828&s=12ac801b6cefdda14aae5b94ff4b4126,,4,x,2025-04-27,,kids smoothie,Kids smoothie,Kids smoothie,Kids smoothie,Berry Juice,Berry Juice (0.40),Flavored Water (0.39),Ice Cream (0.39),False
Coop,Santa Maria Tex Mex*,12.0,,https://image-transformer-api.tjek.com/?_id=v2&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F461f9029d924af1d1540cca4c990f23c&w=828&s=8fbc11677b77367c8d539c46bbe05cb7,,28-371,g,2025-04-27,,santa maria tex mex,santa maria tex mex,santa maria tex mex,santa maria tex mex,Lasagna,Lasagna (0.24),Chili Peppers (0.23),Cocoa Drink (0.23),False
Coop,Thise økologisk creme fraiche*,18.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F2515ae89ee89536a00548f092d8c146d%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fa9f91b5684c28a60f3de71f12a0d96da&w=828&s=a158b29aa5ee4993b92159e59c8fffc3,,400,g,2025-04-27,,thise  creme fraiche,thise cream fraiche,thise cream fraiche,thise cream fraiche,Whipping Cream,Whipping Cream (0.52),Cream Cheese (0.49),Ice Cream (0.47),False
Coop,Bonduelle bønner*,10.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F1164bac7981adde74294575e9433cda4%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fe21997741441e5d5b901e60ac7a906db%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F185e68b03573c48a0f01569f724f969c&w=378&s=e1d9d745f687c9ba05c3e6d7633f7d12,,250-400,g,2025-04-27,,bonduelle bønner,Bondual beans,Bondual beans,Bondual beans,Baked Beans,Baked Beans (0.68),Coffee Beans (0.59),Peas (0.42),False
Coop,Formodne avocadoer,24.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fcd2958532328bd8a3343d1a8fdbf4952&w=378&s=5e532b3f08b2c4d695ed9ffbee0c4692,,3,stk,2025-04-27,,formodne avocadoer,Mature avocados,Mature avocados,Mature avocados,Avocados,Avocados (0.85),Canned Fruit (0.41),Chickpeas (0.40),False
Coop,Bonduelle majs*,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F067f8ebf4a9a0f11abc088d42cc13656&w=723&s=e338ffe098ab688b4693c9ed98181c57,,280-420,g,2025-04-27,,bonduelle majs,Branducal maize,Branducal maize,Branducal maize,Corn,Corn (0.56),Wheat Flour (0.49),Rice (0.40),False
Coop,Pålækker pålæg,12.0,,https://image-transformer-api.tjek.com/?_id=v2&h=947&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F219189967f03a3db98d31a95abd97460&w=828&s=c94940779aeffca8eefbf95abd7f23f8,,90-125,g,2025-04-27,,pålækker pålæg,Delicious cold cuts,Delicious cold cuts,Delicious cold cuts,Cold Cuts,Cold Cuts (0.79),Chicken Mixed Cuts (0.53),Cheese Slices (0.51),False
Coop,Varmrøget makrelfilet,18.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fa75fdf2ccf82f47825f2cef715a7ba06&w=320&s=3cc7701208018db7abd75be415374e89,,100-150,g,2025-04-27,,varmrøget makrelfilet,hot smoked mackerel fillet,hot smoked mackerel fillet,hot smoked mackerel fillet,Fish Fillet,Fish Fillet (0.63),Smoked Salmon (0.52),Beef Mince (0.41),False
Coop,ørredfilet,18.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fa75fdf2ccf82f47825f2cef715a7ba06&w=320&s=3cc7701208018db7abd75be415374e89,,100-150,g,2025-04-27,,ørredfilet,Trout fillet,Trout fillet,Trout fillet,Fish Fillet,Fish Fillet (0.77),Smoked Salmon (0.40),Fish Cakes (0.35),False
Coop,Varmrøget laks,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F1e3f8c7ec2dc7c22c5e61f9da09185ad&w=378&s=6cef38189a92cac715171e3274e70911,,100-170,g,2025-04-27,,varmrøget laks,Hot smoked salmon,Hot smoked salmon,Hot smoked salmon,Smoked Salmon,Smoked Salmon (0.89),Tuna (Canned) (0.52),Fish Cakes (0.47),False
Coop,rejer i lage*,25.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F1e3f8c7ec2dc7c22c5e61f9da09185ad&w=378&s=6cef38189a92cac715171e3274e70911,,100-170,g,2025-04-27,,rejer i lage,Shrimps and prawns in brine,Shrimps and prawns in brine,Shrimps and prawns in brine,Fish Fillet,Fish Fillet (0.40),Fish Cakes (0.38),Pork Chops (0.37),False
Coop,Spansk inspireret,10.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F2a20253beac2b37b10b9e47177440492%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Ffc0dd8544fb92f633b45e05b193e033a&w=378&s=44c54e8677a5b8a598b209e966eaa4c8,,150,g,2025-04-27,,spansk inspireret,Spanish inspired,Spanish inspired,Spanish inspired,Pasta,Pasta (0.31),Lasagna (0.31),Pasta Sauce (0.30),False
Coop,grøn peber paté,10.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F2a20253beac2b37b10b9e47177440492%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Ffc0dd8544fb92f633b45e05b193e033a&w=378&s=44c54e8677a5b8a598b209e966eaa4c8,,150,g,2025-04-27,,grøn peber paté,green pepper pate,green pepper pate,green pepper pate,Chili Peppers,Chili Peppers (0.57),Bell Peppers (0.54),Peas (0.48),False
Coop,Pågen brød,15.0,,https://image-transformer-api.tjek.com/?_id=v2&h=485&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F7e9ab164be185131f7f12dbc28f1f2a7&w=723&s=8c6db1ef7712942f6aba38f62e4855ad,,400-900,g,2025-04-27,,pågen brød,on again bread,on again bread,on again bread,Bread Loaf,Bread Loaf (0.64),Toast Bread (0.63),Sandwich Bread (0.62),False
Coop,Fransk skovbær-,39.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F9400ffc2b0039503286e9431aa102444%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fbc348fa47bced2dc6ffcf8ba70e0834e&w=828&s=ab4145599e7d70cc8662a709b93b2b33,,400-450,g,2025-04-27,,fransk skovbær,French forest berries,French forest berries,French forest berries,Berries,Berries (0.66),Blueberries (0.58),Strawberries (0.58),False
Coop,æbletærte*,39.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F9400ffc2b0039503286e9431aa102444%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fbc348fa47bced2dc6ffcf8ba70e0834e&w=828&s=ab4145599e7d70cc8662a709b93b2b33,,400-450,g,2025-04-27,,æbletærte,apple pie,apple pie,apple pie,Apples,Apples (0.65),Apple Juice (0.54),Apple Cider (0.51),False
Coop,Den Gamle Fabrik marmelade*,22.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fd2a163114a95fc62d0ba4fa53ad69c2a%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fff82739bde64329019f5c3f9912131a7%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2Fc41f90adbed00dd49b988f64a4d0e202&w=828&s=e7456a1519d508d7c7b7cbb1db824f8c,,350-425,g,2025-04-27,,den gamle fabrik marmelade,the old factory jam,the old factory jam,the old factory jam,Jam,Jam (0.63),Juice (0.28),Berry Juice (0.28),False
Coop,Steff Houlberg biksemad,22.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F46233e189e8ccc30c2b3ae4526983c1e&w=378&s=b4c1ef38a414eb6b24179a1d811177ca,,350-500,g,2025-04-27,,steff houlberg biksemad,Steff houlberg Biksemad,Steff houlberg Biksemad,Steff houlberg Biksemad,Knækbrød,Knækbrød (0.39),Frikadeller (0.32),Parmesan (0.25),False
Coop,pølsemix,22.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F46233e189e8ccc30c2b3ae4526983c1e&w=378&s=b4c1ef38a414eb6b24179a1d811177ca,,350-500,g,2025-04-27,,pølsemix,sausage mix,sausage mix,sausage mix,Sausage,Sausage (0.81),Fruit Mix (0.52),Sandwich Spread (0.51),False
Coop,færdigretter*,22.0,,https://image-transformer-api.tjek.com/?_id=v2&h=362&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F46233e189e8ccc30c2b3ae4526983c1e&w=378&s=b4c1ef38a414eb6b24179a1d811177ca,,350-500,g,2025-04-27,,færdigretter,prepared meals,prepared meals,prepared meals,Ready Meals,Ready Meals (0.81),Mixed Salad (0.46),Baked Beans (0.46),False
Coop,Santagata olivenolie*,75.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F76b49f21e9d9fe1b97d8f03d6c9168d2&w=378&s=bf682e43d0389ef6e09edfc5c5432b2f,,1000,ml,2025-04-27,,santagata olivenolie,santagata olive oil,santagata olive oil,santagata olive oil,Orange Juice,Orange Juice (0.38),Mango Juice (0.38),Salami (0.36),False
Coop,Torske-,28.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F9e79d4e99b12855c02c1383384ae8ef1%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F451541b4f997197f8c4acaca2e0b1a68&w=378&s=3eda827ac21de0ec06957ce8efd971ad,,180-200,g,2025-04-27,,torske,cod,cod,cod,Smoked Salmon,Smoked Salmon (0.34),Fish Cakes (0.31),Fish Fillet (0.30),False
Coop,lakseportioner*,28.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F9e79d4e99b12855c02c1383384ae8ef1%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F451541b4f997197f8c4acaca2e0b1a68&w=378&s=3eda827ac21de0ec06957ce8efd971ad,,180-200,g,2025-04-27,,lakseportioner,salmon-portions,salmon-portions,salmon-portions,Smoked Salmon,Smoked Salmon (0.63),Fish Fillet (0.49),Tuna (Canned) (0.47),False
Coop,Irma rejer*,28.0,,https://image-transformer-api.tjek.com/?_id=v2&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F26a2be1a3d283e9b8b089f7ad937987d&w=378&s=34a87998fef5f1853d6a94b408bbb79c,,150,g,2025-04-27,,rejer,Shrimps and prawns,Shrimps and prawns,Shrimps and prawns,Pork Chops,Pork Chops (0.43),Fish Cakes (0.43),Fish Fillet (0.41),False
Coop,365 økologisk pålægschokolade,35.0,,https://image-transformer-api.tjek.com/?_id=v2.6&h=390&u=s3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F5410ac53135a9886b581bd5543c2feba%2Cs3%3A%2F%2Fsgn-prd-bumblebee%2Ffeed-images%2F1eb427afff915f22c1f308c542b9cd4e&w=1128&s=2cb562c0dfa647693654d13c87cd7865,,120,g,2025-04-27,,pålægschokolade,cold chocolate,cold chocolate,cold chocolate,Chocolate,Chocolate (0.81),Ice Cream (0.57),Cocoa Milk (0.53),False
