Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN)
Rema1000,SALAME PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43824/image/1667557200/170.jpg,https://shop.rema1000.dk/frost,49.95,640,GR.,2025-06-01,salame pizza,Salame pizza,PIZZA
Rema1000,PROSCIUTTO RUCOLA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43879/image/1706620308/170.jpg,https://shop.rema1000.dk/frost,32.95,395,GR.,2025-06-01,prosciutto rucola,prosciutto rucola,PIZZA
Rema1000,PANCETTA E FUNGHI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43888/image/1711459912/170.jpg,https://shop.rema1000.dk/frost,29.95,420,GR.,2025-06-01,pancetta e funghi,pancetta e funghi,PIZZA
Rema1000,HAWAII PIZZA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43821/image/1667557203/170.jpg,https://shop.rema1000.dk/frost,49.95,710,GR.,2025-06-01,hawaii pizza,Hawaii pizza,PIZZA
Rema1000,PIZZA MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43830/image/1734112808/170.jpg,https://shop.rema1000.dk/frost,29.95,640,GR.,2025-06-01,pizza margherita,Pizza margherita,PIZZA
Rema1000,MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43884/image/1711459882/170.jpg,https://shop.rema1000.dk/frost,32.95,410,GR.,2025-06-01,margherita,Margherita,PIZZA
Rema1000,PIZZA PEPPERONI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43905/image/1618239304/170.jpg,https://shop.rema1000.dk/frost,34.95,317,GR.,2025-06-01,pizza pepperoni,pizza pepperoni,PIZZA
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42116/image/1697705980/170.jpg,https://shop.rema1000.dk/frost,17.95,1000,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42150/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42111/image/1618239279/170.jpg,https://shop.rema1000.dk/frost,19.95,750,GR.,2025-06-01,pommes frites m. bbq,Pommes fries m. bbq,KARTOFFS
Rema1000,KARTOFFELSKRUER M.BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42107/image/1618239278/170.jpg,https://shop.rema1000.dk/frost,17.95,600,GR.,2025-06-01,kartoffelskruer m.bbq,potato screws etc.bbq,KARTOFFS
Rema1000,KARTOFFEL RØSTI,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42361/image/1745842109/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel røsti,potato risti,KARTOFFS
Rema1000,KARTOFFELSKIVER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42117/image/1701096232/170.jpg,https://shop.rema1000.dk/frost,14.95,750,GR.,2025-06-01,kartoffelskiver,potato slices;,KARTOFFS
Rema1000,KARTOFFELBÅDE M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42108/image/1741774568/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kartoffelbåde m. bbq,"potato boats and bbqs,",KARTOFFS
Rema1000,HALVE KARTOFLER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42152/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,halve kartofler,half potatoes,KARTOFFS
Rema1000,KART. DIPPERS M. PEBER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42102/image/1618239277/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kart. dippers m. peber,Kart. dippers m. pepper,KARTOFFS
Rema1000,KARTOFFELBÅDE,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42151/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffelbåde,potato boats;,KARTOFFS
Rema1000,KARTOFFEL GRATIN,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42099/image/1632401913/170.jpg,https://shop.rema1000.dk/frost,27.95,360,GR.,2025-06-01,kartoffel gratin,potato gratin,KARTOFFS
Rema1000,KARTOFFEL DIPPERS,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42154/image/1692900006/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel dippers,Potato dippers,KARTOFFS
Rema1000,KYLLINGEKEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250328/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,33.95,300,GR.,2025-06-01,kyllingekebab,Chicken kebab,MEAT & POULTRY
Rema1000,KYLLINGESTRIMLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250098/image/1698758395/170.jpg,https://shop.rema1000.dk/frost,34.95,350,GR.,2025-06-01,kyllingestrimler,chicken strips;,MEAT & POULTRY
Rema1000,KYLLINGENUGGETS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250312/image/1698758396/170.jpg,https://shop.rema1000.dk/frost,41.95,750,GR.,2025-06-01,kyllingenuggets,Chicken nuggets,MEAT & POULTRY
Rema1000,HELE KYLLINGELÅR,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250055/image/1734341148/170.jpg,https://shop.rema1000.dk/frost,38.95,1250,GR.,2025-06-01,hele kyllingelår,whole chicken thighs;,MEAT & POULTRY
Rema1000,KYLLINGESCHNITZLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250300/image/1747401609/170.jpg,https://shop.rema1000.dk/frost,19.95,240,GR.,2025-06-01,kyllingeschnitzler,chicken schnitzler,MEAT & POULTRY
Rema1000,MIDDAGSFRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45037/image/1618239316/170.jpg,https://shop.rema1000.dk/frost,31.95,480,GR.,2025-06-01,middagsfrikadeller,Dinner meatballs,MEAT & POULTRY
Rema1000,HOTWINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250064/image/1675783192/170.jpg,https://shop.rema1000.dk/frost,39.95,750,GR.,2025-06-01,hotwings,hotwings,MEAT & POULTRY
Rema1000,KARBONADER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45047/image/1618239318/170.jpg,https://shop.rema1000.dk/frost,34.95,440,GR.,2025-06-01,karbonader,Carbonates,MEAT & POULTRY
Rema1000,KYLLINGEDIPPERS M BBQ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250297/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,24.95,275,GR.,2025-06-01,kyllingedippers m bbq,chicken dippers m bbq,MEAT & POULTRY
Rema1000,GYROS KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45052/image/1739210408/170.jpg,https://shop.rema1000.dk/frost,32.95,300,GR.,2025-06-01,gyros kebab,Gyros kebab,MEAT & POULTRY
Rema1000,MIDDAGSKØDBOLLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45039/image/1672222446/170.jpg,https://shop.rema1000.dk/frost,31.95,500,GR.,2025-06-01,middagskødboller,Dinner meatballs,MEAT & POULTRY
Rema1000,KYLLING CORDON BLEU,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250302/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,29.95,300,GR.,2025-06-01,kylling cordon bleu,Chicken cordon bleu,MEAT & POULTRY
Rema1000,LEVERPOSTEJ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430014/image/1618576424/170.jpg,https://shop.rema1000.dk/frost,7.95,250,GR.,2025-06-01,leverpostej,liver pâté,MEAT & POULTRY
Rema1000,KYLLINGEBURGERBØFFER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250330/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,39.95,450,GR.,2025-06-01,kyllingeburgerbøffer,Chicken burger steaks,MEAT & POULTRY
Rema1000,KYLLINGESPYD,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250343/image/1618572402/170.jpg,https://shop.rema1000.dk/frost,32.95,240,GR.,2025-06-01,kyllingespyd,chicken spears;,MEAT & POULTRY
Rema1000,DÖNER KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45002/image/1675949094/170.jpg,https://shop.rema1000.dk/frost,39.95,400,GR.,2025-06-01,döner kebab,döner kebab,MEAT & POULTRY
Rema1000,SMOKEY BBQ WINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250067/image/1672222509/170.jpg,https://shop.rema1000.dk/frost,37.95,600,GR.,2025-06-01,smokey bbq wings,smokey bbq wings,MEAT & POULTRY
Rema1000,MINI FRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45046/image/1706177983/170.jpg,https://shop.rema1000.dk/frost,32.95,400,GR.,2025-06-01,mini frikadeller,mini meatballs,MEAT & POULTRY
Rema1000,KYLLINGEBRYSTFILET,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250961/image/1671098655/170.jpg,https://shop.rema1000.dk/frost,59.95,750,GR.,2025-06-01,kyllingebrystfilet,chicken breast fillet,MEAT & POULTRY
Rema1000,SPARERIBS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430001/image/1710838574/170.jpg,https://shop.rema1000.dk/frost,99.0,1200,GR.,2025-06-01,spareribs,Saveribs,MEAT & POULTRY
Rema1000,KØD- OG MELBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41165/image/1727956834/170.jpg,https://shop.rema1000.dk/frost,39.95,1000,GR.,2025-06-01,kød- og melboller,meat and meal bollards;,SUPPE & SUPPEFYLD
Rema1000,TOMATSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41140/image/1618239270/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,tomatsuppe,tomato soup,SUPPE & SUPPEFYLD
Rema1000,HØNSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41161/image/1618239273/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,hønsekødssuppe,chicken meat soup,SUPPE & SUPPEFYLD
Rema1000,OKSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41160/image/1618239272/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,oksekødssuppe,beef soup,SUPPE & SUPPEFYLD
Rema1000,KØDBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41168/image/1618239274/170.jpg,https://shop.rema1000.dk/frost,39.95,800,GR.,2025-06-01,kødboller,Meatballs,SUPPE & SUPPEFYLD
Rema1000,SUPPEURTER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40654/image/1710860527/170.jpg,https://shop.rema1000.dk/frost,14.95,600,GR.,2025-06-01,suppeurter,Soup ureter,SUPPE & SUPPEFYLD
Rema1000,ASPARGESSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41150/image/1618239271/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,aspargessuppe,Asparagus soup,SUPPE & SUPPEFYLD
Rema1000,HVIDLØGSBAGUETTES,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46612/image/1683894491/170.jpg,https://shop.rema1000.dk/frost,14.95,350,GR.,2025-06-01,hvidløgsbaguettes,garlic baguettes,BRØD & KAGER
Rema1000,PØLSEHORN,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43798/image/1676368118/170.jpg,https://shop.rema1000.dk/frost,26.95,480,GR.,2025-06-01,pølsehorn,Sausage horns,BRØD & KAGER
Rema1000,SOFT PITABRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41488/image/1731520807/170.jpg,https://shop.rema1000.dk/frost,12.95,375,GR.,2025-06-01,soft pitabrød,soft pita bread,BRØD & KAGER
Rema1000,MORGENBRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46648/image/1618239347/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,morgenbrød,bread for breakfast;,BRØD & KAGER
Rema1000,HÅNDVÆRKERE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46647/image/1618239347/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,håndværkere,artisans,BRØD & KAGER
Rema1000,GRILLET MADBRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46355/image/1725977979/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,grillet madbrød,barbecued bread,BRØD & KAGER
Rema1000,PITA BRØD,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46336/image/1731088806/170.jpg,https://shop.rema1000.dk/frost,12.95,400,GR.,2025-06-01,pita brød,Pita bread,BRØD & KAGER
Rema1000,HVIDLØGSBAGUETTES,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46615/image/1618239346/170.jpg,https://shop.rema1000.dk/frost,15.95,350,GR.,2025-06-01,hvidløgsbaguettes,garlic baguettes,BRØD & KAGER
Rema1000,FULDKORNS MINIFLUTES,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46646/image/1618239347/170.jpg,https://shop.rema1000.dk/frost,15.95,600,GR.,2025-06-01,fuldkorns miniflutes,whole grain miniflutes,BRØD & KAGER
Rema1000,FOCACCIA PEPPERONI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43800/image/1683894449/170.jpg,https://shop.rema1000.dk/frost,26.95,400,GR.,2025-06-01,focaccia pepperoni,focaccia pepperoni,BRØD & KAGER
Rema1000,MINIFLUTES,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46644/image/1745842289/170.jpg,https://shop.rema1000.dk/frost,14.95,750,GR.,2025-06-01,miniflutes,miniflutes,BRØD & KAGER
Rema1000,MØLLEHJUL,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46250/image/1668438243/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,møllehjul,mill wheels;,BRØD & KAGER
Rema1000,"SURDEJSBOLLER, STENSOVNSBAGTE",BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46101/image/1721412005/170.jpg,https://shop.rema1000.dk/frost,12.0,420,GR.,2025-06-01,"surdejsboller, stensovnsbagte","Sourdough balls, stone oven baked",BRØD & KAGER
Rema1000,SMØRCROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45485/image/1725289306/170.jpg,https://shop.rema1000.dk/frost,24.95,280,GR.,2025-06-01,smørcroissant,Butter croissant,BRØD & KAGER
Rema1000,SKAGENSLAPPER,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46251/image/1668438169/170.jpg,https://shop.rema1000.dk/frost,12.0,438,GR.,2025-06-01,skagenslapper,Coat flaps,BRØD & KAGER
Rema1000,KANELSNEGLE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45515/image/1679649595/170.jpg,https://shop.rema1000.dk/frost,12.0,340,GR.,2025-06-01,kanelsnegle,Cinnamon snails,BRØD & KAGER
Rema1000,CHOKO CROISSANT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45486/image/1618239322/170.jpg,https://shop.rema1000.dk/frost,22.95,180,GR.,2025-06-01,choko croissant,Shoco croissant,BRØD & KAGER
Rema1000,HAVRESTYKKE,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46190/image/1633358508/170.jpg,https://shop.rema1000.dk/frost,19.95,510,GR.,2025-06-01,havrestykke,Piece of oat,BRØD & KAGER
Rema1000,BAGELS CHILI,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46211/image/1709143206/170.jpg,https://shop.rema1000.dk/frost,19.95,400,GR.,2025-06-01,bagels chili,Bagels chili,BRØD & KAGER
Rema1000,FOCACCIA M/HAVSALT,BRØD & KAGER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/46445/image/1635780073/170.jpg,https://shop.rema1000.dk/frost,14.95,280,GR.,2025-06-01,focaccia m/havsalt,Focaccia m/ha,BRØD & KAGER
Rema1000,PANEREDE FISK,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43000/image/1737726349/170.jpg,https://shop.rema1000.dk/frost,25.0,500,GR.,2025-06-01,panerede fisk,spawned fish;,Fish & Shellfish
Rema1000,EKSTRA STORE REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43047/image/1618239289/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,ekstra store rejer,extra large shrimps,Fish & Shellfish
Rema1000,FISH AND CRISP,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43015/image/1742234408/170.jpg,https://shop.rema1000.dk/frost,39.95,480,GR.,2025-06-01,fish and crisp,fish and crisp,Fish & Shellfish
Rema1000,INDBAGT LAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42980/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagt laks,"baked salmon,",Fish & Shellfish
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m.,Fish & Shellfish
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns;,Fish & Shellfish
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks;,Fish & Shellfish
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish
Rema1000,PASTA CARBONARA,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45095/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,17.95,350,GR.,2025-06-01,pasta carbonara,pasta carbonara,PUTTING-OFFS
Rema1000,LASAGNE,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45100/image/1656676043/170.jpg,https://shop.rema1000.dk/frost,17.95,400,GR.,2025-06-01,lasagne,lasagne,PUTTING-OFFS
Rema1000,BOLLER I KARRY,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45102/image/1618239321/170.jpg,https://shop.rema1000.dk/frost,19.95,350,GR.,2025-06-01,boller i karry,Buns in curry,PUTTING-OFFS
Rema1000,THAIBOX PANANG,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/44850/image/1695721854/170.jpg,https://shop.rema1000.dk/frost,27.95,350,GR.,2025-06-01,thaibox panang,thaibox panang,PUTTING-OFFS
Rema1000,PARISERTOAST,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42714/image/1744276898/170.jpg,https://shop.rema1000.dk/frost,19.95,200,GR.,2025-06-01,parisertoast,Pariser toast,PUTTING-OFFS
Rema1000,FRIKADELLER M. RØDKÅL,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45107/image/1673878808/170.jpg,https://shop.rema1000.dk/frost,19.95,350,GR.,2025-06-01,frikadeller m. rødkål,meatballs m. red cabbage,PUTTING-OFFS
Rema1000,THAIBOX RED CURRY,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/44851/image/1695721874/170.jpg,https://shop.rema1000.dk/frost,27.95,350,GR.,2025-06-01,thaibox red curry,thaibox red curry,PUTTING-OFFS
Rema1000,KYLLING M. SKYSAUCE,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45113/image/1739194214/170.jpg,https://shop.rema1000.dk/frost,32.95,450,GR.,2025-06-01,kylling m. skysauce,chicken with skysauce,PUTTING-OFFS
Rema1000,BØF MED BEARNAISE,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45110/image/1741794091/170.jpg,https://shop.rema1000.dk/frost,32.95,450,GR.,2025-06-01,bøf med bearnaise,Beef with bearnaise,PUTTING-OFFS
Rema1000,THAIBOX SWEET CHILI TERIYAKI,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/44853/image/1695721903/170.jpg,https://shop.rema1000.dk/frost,27.95,320,GR.,2025-06-01,thaibox sweet chili teriyaki,thaibox sweet chili teriyaki,PUTTING-OFFS
Rema1000,BIKSEMAD,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45032/image/1695298779/170.jpg,https://shop.rema1000.dk/frost,29.95,500,GR.,2025-06-01,biksemad,Biksemad,PUTTING-OFFS
Rema1000,RISOTTO M/SVAMPE,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42176/image/1618239282/170.jpg,https://shop.rema1000.dk/frost,14.95,400,GR.,2025-06-01,risotto m/svampe,risotto w/fungus,PUTTING-OFFS
Rema1000,MILLIONBØF,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45103/image/1618239321/170.jpg,https://shop.rema1000.dk/frost,22.95,350,GR.,2025-06-01,millionbøf,millions of steak,PUTTING-OFFS
Rema1000,MØRBRAD A LA CREME,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45112/image/1738317996/170.jpg,https://shop.rema1000.dk/frost,32.95,450,GR.,2025-06-01,mørbrad a la creme,tenderloin a la cream,PUTTING-OFFS
Rema1000,FETTUCCINE FUNGHI,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45094/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,17.95,350,GR.,2025-06-01,fettuccine funghi,fettuccine funghi,PUTTING-OFFS
Rema1000,KYLLING MED BEARNAISE,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45111/image/1738742959/170.jpg,https://shop.rema1000.dk/frost,32.95,450,GR.,2025-06-01,kylling med bearnaise,Chicken with bearnaise,PUTTING-OFFS
Rema1000,BRÆNDENDE KÆRLIGHED,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45101/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,19.95,350,GR.,2025-06-01,brændende kærlighed,Burning Love,PUTTING-OFFS
Rema1000,TIKKA MASALA,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/44868/image/1742306884/170.jpg,https://shop.rema1000.dk/frost,29.95,350,GR.,2025-06-01,tikka masala,tikka masala,PUTTING-OFFS
Rema1000,RISOTTO MED SPINAT,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42175/image/1618239282/170.jpg,https://shop.rema1000.dk/frost,14.95,400,GR.,2025-06-01,risotto med spinat,risotto with spinach,PUTTING-OFFS
Rema1000,THAIBOX TOM YUM,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/44852/image/1728464386/170.jpg,https://shop.rema1000.dk/frost,27.95,320,GR.,2025-06-01,thaibox tom yum,thaibox tom yum,PUTTING-OFFS
